"","IDs","Slide_20.B.00423_Glo_ROI_1","Slide_20.B.00423_Glo_ROI_2","Slide_20.B.00423_Glo_ROI_3","Z_scores_Slide_20.B.00423_Glo_ROI_1","Z_scores_Slide_20.B.00423_Glo_ROI_2","Z_scores_Slide_20.B.00423_Glo_ROI_3","hclust_clusters"
"ZN614_HUMAN","ZNF614@ZN614_HUMAN",3.84799690655495,3.29278174922785,4.0703893278914,0.277006841857928,-1.10930227093494,0.832295429077011,1
"ZN615_HUMAN","ZNF615@ZN615_HUMAN",3.84799690655495,3.0703893278914,4.0703893278914,0.352476860089544,-1.12850942473382,0.776032564644273,1
"ZN616_HUMAN","ZNF616@ZN616_HUMAN",3.65535182861255,2.88752527074159,3.68929916053589,0.539511040974464,-1.15389118739587,0.61438014642141,1
"ZN618_HUMAN","ZNF618@ZN618_HUMAN",3.65535182861255,4.06177619758669,2.94485844580754,0.179291762149444,0.898225997267308,-1.07751775941675,3
"ZN619_HUMAN","ZNF619@ZN619_HUMAN",4.37155886261196,4.33628338786443,4.0703893278914,0.681153983183946,0.466901762552356,-1.14805574573631,3
"ZN620_HUMAN","ZNF620@ZN620_HUMAN",3.16992500144231,2.88752527074159,3.16992500144231,0.577350269189626,-1.15470053837925,0.577350269189626,1
"ZN621_HUMAN","ZNF621@ZN621_HUMAN",3.01792190799726,2.78659636189081,3.68929916053589,-0.312834090104391,-0.8061841828981,1.11901827300249,1
"ZN622_HUMAN","ZNF622@ZN622_HUMAN",3.54843662469604,3.62058641045188,3.82781902461732,-0.807942343856931,-0.310466982674318,1.11840932653125,1
"ZN623_HUMAN","ZNF623@ZN623_HUMAN",3.54843662469604,3.56071495447448,4.0703893278914,-0.597837960280347,-0.556617301928494,1.15445526220884,1
"ZN624_HUMAN","ZNF624@ZN624_HUMAN",2.43295940727611,2.13750352374994,4.0703893278914,-0.429626349222162,-0.713392567689907,1.14301891691207,1
"ZN625_HUMAN","ZNF625@ZN625_HUMAN",4.16992500144231,4.10433665981474,3.36457243229586,0.64912162011529,0.502470532591579,-1.15159215270687,3
"ZN626_HUMAN","ZNF626@ZN626_HUMAN",6.05528243550119,6.00898878322726,5.41278152533848,0.640740396372501,0.511548552859974,-1.15228894923247,3
"ZN627_HUMAN","ZNF627@ZN627_HUMAN",3.75488750216347,3.15380533607904,2.94485844580754,1.11850081189455,-0.310821441566276,-0.807679370328278,4
"ZN628_HUMAN","ZNF628@ZN628_HUMAN",3.65535182861255,3.73335434061383,2.37851162325373,0.525320859033527,0.627861044844303,-1.15318190387783,3
"ZN629_HUMAN","ZNF629@ZN629_HUMAN",3.30742852519225,3.15380533607904,3.95419631038688,-0.386997182497096,-0.748666407864921,1.13566359036202,1
"ZN630_HUMAN","ZNF630@ZN630_HUMAN",3.30742852519225,2.56071495447448,2.70043971814109,1.13667865873452,-0.744325749534062,-0.392352909200452,4
"ZN638_HUMAN","ZNF638@ZN638_HUMAN",4.74953426766926,3.56071495447448,4.37155886261196,0.859833738510716,-1.09738556259536,0.237551824084647,4
"ZN639_HUMAN","ZNF639@ZN639_HUMAN",3.43295940727611,3.29278174922785,3.53605290024021,0.101235097753901,-1.04676693086595,0.945531833112049,1
"ZN641_HUMAN","ZNF641@ZN641_HUMAN",3.84799690655495,3.83794324189103,2.94485844580754,0.587017169222894,0.56762911185652,-1.15464628107941,3
"ZN644_HUMAN","ZNF644@ZN644_HUMAN",3.75488750216347,3.83794324189103,3.82781902461732,-1.14747263096857,0.685449881730948,0.462022749237624,2
"ZN646_HUMAN","ZNF646@ZN646_HUMAN",3.54843662469604,3.0703893278914,2.70043971814109,1.03967944728832,-0.0847535423367201,-0.954925904951599,3
"ZN648_HUMAN","ZNF648@ZN648_HUMAN",3.16992500144231,3.29278174922785,3.36457243229586,-1.07518658783759,0.172928583533203,0.902258004304396,2
"ZN649_HUMAN","ZNF649@ZN649_HUMAN",3.16992500144231,3.67807190511264,3.53605290024021,-1.11154229093234,0.826612984186959,0.284929306745386,2
"ZN652_HUMAN","ZNF652@ZN652_HUMAN",3.16992500144231,3.92599941855622,4.53605290024021,-1.03366255181046,0.0711225181513363,0.962540033659123,2
"ZN653_HUMAN","ZNF653@ZN653_HUMAN",3.30742852519225,3.29278174922785,4.27798474729977,-0.564331381901809,-0.590272025193117,1.15460340709493,1
"ZN654_HUMAN","ZNF654@ZN654_HUMAN",-0.15200309344505,-1,0.37851162325373,0.152199046390859,-1.06737475627063,0.915175709879767,1
"ZN655_HUMAN","ZNF655@ZN655_HUMAN",4.37155886261196,4.01792190799726,3.95419631038688,1.14304676362062,-0.429808625583858,-0.71323813803676,4
"ZN658_HUMAN","ZNF658@ZN658_HUMAN",2.65535182861255,3.36457243229586,3.36457243229586,-1.15470053837925,0.577350269189626,0.577350269189626,2
"ZN660_HUMAN","ZNF660@ZN660_HUMAN",3.30742852519225,2.98185265328974,3.36457243229586,0.433400783070225,-1.14358917716453,0.710188394094312,1
"ZN662_HUMAN","ZNF662@ZN662_HUMAN",3.16992500144231,3.49825086752783,3.16992500144231,-0.577350269189627,1.15470053837925,-0.577350269189627,3
"ZN664_HUMAN","ZNF664@ZN664_HUMAN",4.24031432933371,3.67807190511264,4.61470984411521,0.132815579759406,-1.05977077304843,0.926955193289028,1
"ZN665_HUMAN","ZNF665@ZN665_HUMAN",3.54843662469604,2.98185265328974,3.68929916053589,0.378960605228499,-1.13409220427738,0.755131599048881,1
"ZN667_HUMAN","ZNF667@ZN667_HUMAN",3.01792190799726,2.88752527074159,4.0703893278914,-0.473899384518313,-0.674951908800339,1.14885129331865,1
"ZN668_HUMAN","ZNF668@ZN668_HUMAN",3.01792190799726,3.0703893278914,3.53605290024021,-0.666884300557179,-0.482921125017876,1.14980542557505,1
"ZN669_HUMAN","ZNF669@ZN669_HUMAN",3.43295940727611,4.01792190799726,3.82781902461732,-1.09455025012041,0.865818391306744,0.228731858813662,2
"ZN670_HUMAN","ZNF670@ZN670_HUMAN",2.65535182861255,2.56071495447448,2.70043971814109,0.2316078776362,-1.09548161196506,0.86387373432886,1
"ZN671_HUMAN","ZNF671@ZN671_HUMAN",3.43295940727611,2.98185265328974,3.16992500144231,1.05056728773788,-0.940291210608755,-0.110276077129127,4
"ZN672_HUMAN","ZNF672@ZN672_HUMAN",4.09592441999854,3.78659636189081,4.53605290024021,-0.115765141192815,-0.93707914930213,1.05284429049495,1
"ZN674_HUMAN","ZNF674@ZN674_HUMAN",3.75488750216347,3.78659636189081,3.95419631038688,-0.71902629024459,-0.422951483760587,1.14197777400518,1
"ZN675_HUMAN","ZNF675@ZN675_HUMAN",3.30742852519225,3.29278174922785,3.36457243229586,-0.373432037704446,-0.759545776272119,1.13297781397655,1
"ZN677_HUMAN","ZNF677@ZN677_HUMAN",1.43295940727611,1.58496250072116,1.96347412397489,-0.832752063171886,-0.276367067233687,1.10911913040557,1
"ZN678_HUMAN","ZNF678@ZN678_HUMAN",2.16992500144231,3.0703893278914,2.37851162325373,-0.784303977292158,1.12608008689738,-0.341776109605226,2
"ZN679_HUMAN","ZNF679@ZN679_HUMAN",3.30742852519225,3.62058641045188,4.0703893278914,-0.935313618203754,-0.118765672307176,1.05407929051093,1
"ZN680_HUMAN","ZNF680@ZN680_HUMAN",1.84799690655495,2.98185265328974,3.53605290024021,-1.09318550420641,0.224553794763056,0.868631709443355,2
"ZN681_HUMAN","ZNF681@ZN681_HUMAN",3.16992500144231,1.96347412397489,2.94485844580754,0.743814470984863,-1.13679613236905,0.392981661384187,4
"ZN682_HUMAN","ZNF682@ZN682_HUMAN",3.75488750216347,3.88752527074159,3.95419631038688,-1.09059266045728,0.216730147066817,0.873862513390468,2
"ZN683_HUMAN","ZNF683@ZN683_HUMAN",-0.15200309344505,2.13750352374994,3.68929916053589,-1.05753487705097,0.127251575992512,0.930283301058456,2
"ZN684_HUMAN","ZNF684@ZN684_HUMAN",4.93073733756289,4.56071495447448,4.27798474729977,1.04147684552832,-0.0888883502027689,-0.952588495325556,3
"ZN688_HUMAN","ZNF688@ZN688_HUMAN",3.75488750216347,3.49825086752783,3.82781902461732,0.353740632790737,-1.1287897843834,0.775049151592656,1
"ZN689_HUMAN","ZNF689@ZN689_HUMAN",4.09592441999854,3.67807190511264,3.82781902461732,1.08007037851145,-0.893710157406704,-0.18636022110475,4
"ZN691_HUMAN","ZNF691@ZN691_HUMAN",3.54843662469604,3.29278174922785,3.82781902461732,-0.0295552626616615,-0.984894747419703,1.01445001008136,1
"ZN692_HUMAN","ZNF692@ZN692_HUMAN",4.43295940727611,4.18586654531133,4.95419631038687,-0.232978078029256,-0.862944935977228,1.09592301400648,1
"ZN695_HUMAN","ZNF695@ZN695_HUMAN",2.84799690655495,3.97269265400426,4.37155886261196,-1.11730749463873,0.306229557079799,0.811077937558927,2
"ZN696_HUMAN","ZNF696@ZN696_HUMAN",2.84799690655495,3.15380533607904,3.36457243229586,-1.05539036604098,0.121969436424445,0.933420929616534,2
"ZN697_HUMAN","ZNF697@ZN697_HUMAN",3.30742852519225,3.83794324189103,3.53605290024021,-0.950947433428066,1.04272519017394,-0.0917777567458674,2
"ZN699_HUMAN","ZNF699@ZN699_HUMAN",3.30742852519225,3.83794324189103,3.95419631038688,-1.13817311144094,0.40049985311722,0.73767325832372,2
"ZNF7_HUMAN","ZNF7@ZNF7_HUMAN",3.54843662469604,3.67807190511264,3.16992500144231,0.314195121537567,0.805171148688971,-1.11936627022654,3
"ZNF70_HUMAN","ZNF70@ZNF70_HUMAN",3.93545974780529,3.56071495447448,4.17791779219584,0.141806857196349,-1.06333383494366,0.921526977747313,1
"ZN700_HUMAN","ZNF700@ZN700_HUMAN",3.01792190799726,3.29278174922785,4.0703893278914,-0.810512395962759,-0.306995332022615,1.11750772798537,1
"ZN703_HUMAN","ZNF703@ZN703_HUMAN",4.16992500144231,3.78659636189081,4.37155886261196,0.203821400127479,-1.08620873807741,0.882387337949925,1
"ZN704_HUMAN","ZNF704@ZN704_HUMAN",3.75488750216347,3.49825086752783,4.0703893278914,-0.0684701524267015,-0.964005315010124,1.03247546743683,1
"Z705A_HUMAN","ZNF705A@Z705A_HUMAN",3.75488750216347,3.21723071622067,4.37155886261196,-0.0455982083044532,-0.976420892920274,1.02201910122473,1
"Z705B_HUMAN","ZNF705B@Z705B_HUMAN",3.65535182861255,3.67807190511264,3.68929916053589,-1.09218165527128,0.221507365461962,0.870674289809339,2
"ZN706_HUMAN","ZNF706@ZN706_HUMAN",3.01792190799726,2.88752527074159,4.27798474729977,-0.490362271865465,-0.660168869174797,1.15053114104026,1
"ZN707_HUMAN","ZNF707@ZN707_HUMAN",2.65535182861255,2.29278174922785,4.4594316186373,-0.414049199401067,-0.726475504936044,1.14052470433711,1
"ZN708_HUMAN","ZNF708@ZN708_HUMAN",3.43295940727611,4.22496636500027,3.95419631038688,-1.08743728129497,0.880037119826607,0.20740016146836,2
"ZN709_HUMAN","ZNF709@ZN709_HUMAN",3.93545974780529,3.21723071622067,4.17791779219584,0.317439105541679,-1.12018942266,0.802750317118318,1
"ZNF71_HUMAN","ZNF71@ZNF71_HUMAN",3.65535182861255,3.36457243229586,3.95419631038688,-0.00911861982557915,-0.995409508640749,1.00452812846633,1
"ZN710_HUMAN","ZNF710@ZN710_HUMAN",3.75488750216347,4.18586654531133,3.36457243229586,-0.0329945700413733,1.01608896103687,-0.983094390995495,3
"ZN711_HUMAN","ZNF711@ZN711_HUMAN",3.65535182861255,3.29278174922785,3.53605290024021,0.869248646034392,-1.0928834615983,0.223634815563906,4
"ZN713_HUMAN","ZNF713@ZN713_HUMAN",1.43295940727611,2.29278174922785,3.16992500144231,-0.996659503480372,-0.00664784735871987,1.00330735083909,2
"ZN714_HUMAN","ZNF714@ZN714_HUMAN",2.43295940727611,2.67807190511264,2.70043971814109,-1.15141651044194,0.500342383559556,0.651074126882379,2
"ZN716_HUMAN","ZNF716@ZN716_HUMAN",3.43295940727611,3.49825086752783,2.37851162325373,0.524627088519263,0.628514617337122,-1.15314170585638,3
"ZN717_HUMAN","ZNF717@ZN717_HUMAN",3.65535182861255,3.56071495447448,3.16992500144231,0.751387814710727,0.383623064618911,-1.13501087932964,3
"ZN718_HUMAN","ZNF718@ZN718_HUMAN",2.84799690655495,2.56071495447448,4.0703893278914,-0.388825664637735,-0.747187375778639,1.13601304041637,1
"ZN720_HUMAN","ZNF720@ZN720_HUMAN",3.30742852519225,1.76553474636298,2.37851162325373,1.0609033116639,-0.925246694396811,-0.135656617267088,4
"ZN721_HUMAN","ZNF721@ZN721_HUMAN",4.43295940727611,4.49825086752783,4.17791779219584,0.373654465292525,0.759368706588956,-1.13302317188148,3
"ZN723_HUMAN","ZNF723@ZN723_HUMAN",6.39917109381982,6.76420813013995,6.12308675098106,-0.0922016413553902,1.04290779446878,-0.950706153113383,3
"ZN724_HUMAN","ZNF724@ZN724_HUMAN",1.43295940727611,3.15380533607904,2.94485844580754,-1.14753200003472,0.685021254599967,0.462510745434751,2
"ZN726_HUMAN","ZNF726@ZN726_HUMAN",3.30742852519225,3.43295940727611,4.17791779219584,-0.705579899490843,-0.438801961580023,1.14438186107086,1
"ZN727_HUMAN","ZNF727@ZN727_HUMAN",3.84799690655495,3.0703893278914,3.16992500144231,1.1466865808949,-0.690954573480464,-0.455732007414436,4
"ZN728_HUMAN","ZNF728@ZN728_HUMAN",3.54843662469604,3.56071495447448,4.27798474729977,-0.591985261695964,-0.56259055525053,1.15457581694649,1
"ZN730_HUMAN","ZNF730@ZN730_HUMAN",3.30742852519225,3.15380533607904,3.95419631038688,-0.386997182497096,-0.748666407864921,1.13566359036202,1
"ZN736_HUMAN","ZNF736@ZN736_HUMAN",3.65535182861255,3.88752527074159,4.68929916053589,-0.777964203466368,-0.349989327750869,1.12795353121724,1
"ZN737_HUMAN","ZNF737@ZN737_HUMAN",7.4966540825935,7.43629511983936,6.61618123133188,0.637622251668903,0.514902492941509,-1.15252474461041,3
"ZN738_HUMAN","ZNF738@ZN738_HUMAN",3.16992500144231,2.88752527074159,3.16992500144231,0.577350269189626,-1.15470053837925,0.577350269189626,1
"ZNF74_HUMAN","ZNF74@ZNF74_HUMAN",3.75488750216347,3.56071495447448,4.37155886261196,-0.332647194747491,-0.791282471357008,1.1239296661045,1
"ZN740_HUMAN","ZNF740@ZN740_HUMAN",4.01792190799726,3.49825086752783,4.4594316186373,0.0541523745564235,-1.02597590208818,0.971823527531751,1
"ZN746_HUMAN","ZNF746@ZN746_HUMAN",4.01792190799726,4.10433665981474,3.68929916053589,0.368689209958904,0.763311028594742,-1.13200023855365,3
"ZN747_HUMAN","ZNF747@ZN747_HUMAN",2.84799690655495,3.43295940727611,3.68929916053589,-1.10251514663356,0.254028261870759,0.848486884762806,2
"ZN749_HUMAN","ZNF749@ZN749_HUMAN",4.01792190799726,3.56071495447448,4.37155886261196,0.084923467342547,-1.03975356835202,0.954830101009472,1
"ZN750_HUMAN","ZNF750@ZN750_HUMAN",3.16992500144231,2.67807190511264,3.16992500144231,0.577350269189626,-1.15470053837925,0.577350269189626,1
"ZN75A_HUMAN","ZNF75A@ZN75A_HUMAN",3.01792190799726,3.43295940727611,3.82781902461732,-1.00820041468525,0.016607701891142,0.991592712794109,2
"ZN75D_HUMAN","ZNF75D@ZN75D_HUMAN",3.30742852519225,3.36457243229586,4.0703893278914,-0.643278115566412,-0.508809585737267,1.15208770130368,1
"ZNF76_HUMAN","ZNF76@ZNF76_HUMAN",4.01792190799726,4.22496636500027,4.27798474729977,-1.13301305921186,0.373604855840421,0.759408203371436,2
"ZN761_HUMAN","ZNF761@ZN761_HUMAN",4.97269265400426,5.36806987653208,4.95419631038687,-0.537341387517509,1.15379677231794,-0.616455384800435,3
"ZN763_HUMAN","ZNF763@ZN763_HUMAN",11.6363527302817,11.5238069581873,10.8454900509444,0.703864512193584,0.440804182674548,-1.14466869486813,3
"ZN764_HUMAN","ZNF764@ZN764_HUMAN",5.3037807481771,5.10433665981474,5.456149034648,0.0889412449793117,-1.04149975506611,0.952558510086791,1
"ZN765_HUMAN","ZNF765@ZN765_HUMAN",4.01792190799726,4.43295940727611,4.61470984411521,-1.10257027828188,0.254209246333959,0.848361031947919,2
"ZN766_HUMAN","ZNF766@ZN766_HUMAN",3.43295940727611,3.49825086752783,4.0703893278914,-0.667931955389735,-0.481754671318588,1.14968662670832,1
"ZN768_HUMAN","ZNF768@ZN768_HUMAN",4.24031432933371,4.26303440583379,3.95419631038688,0.510092434931485,0.642090495008587,-1.15218292994007,3
"ZNF77_HUMAN","ZNF77@ZNF77_HUMAN",3.65535182861255,3.88752527074159,3.16992500144231,0.230541047948847,0.864595854113929,-1.09513690206278,3
"ZN770_HUMAN","ZNF770@ZN770_HUMAN",5.33628338786443,5.20554891117303,4.61470984411521,0.738968102833636,0.39891988353266,-1.1378879863663,3
"ZN771_HUMAN","ZNF771@ZN771_HUMAN",5.12928301694497,4.93073733756289,4.68929916053589,0.96597565647107,0.0648883195651924,-1.03086397603626,3
"ZN772_HUMAN","ZNF772@ZN772_HUMAN",4.09592441999854,3.67807190511264,3.68929916053589,1.1543794912617,-0.600769241295245,-0.553610249966455,4
"ZN774_HUMAN","ZNF774@ZN774_HUMAN",2.84799690655495,2.43295940727611,3.53605290024021,-0.163342492986067,-0.908272904703802,1.07161539768987,1
"ZN775_HUMAN","ZNF775@ZN775_HUMAN",2.84799690655495,3.56071495447448,3.95419631038688,-1.08129006190406,0.189776321146434,0.891513740757621,2
"ZN776_HUMAN","ZNF776@ZN776_HUMAN",5.93310047493137,5.38543103719352,5.49825086752783,1.13251891751109,-0.761325283824008,-0.371193633687074,4
"ZN777_HUMAN","ZNF777@ZN777_HUMAN",3.30742852519225,3.62058641045188,3.36457243229586,-0.740137938202691,1.13762800547888,-0.397490067276182,2
"ZN778_HUMAN","ZNF778@ZN778_HUMAN",3.30742852519225,3.36457243229586,4.37155886261196,-0.624426436642921,-0.528957821905239,1.15338425854816,1
"Z780A_HUMAN","ZNF780A@Z780A_HUMAN",3.75488750216347,2.78659636189081,2.94485844580754,1.14122214233302,-0.722956128147772,-0.418266014185248,4
"Z780B_HUMAN","ZNF780B@Z780B_HUMAN",2.65535182861255,3.29278174922785,3.68929916053589,-1.06804680555895,0.153948389326214,0.914098416232734,2
"ZN781_HUMAN","ZNF781@ZN781_HUMAN",3.16992500144231,2.29278174922785,3.53605290024021,0.266612405874636,-1.10628532335836,0.839672917483724,1
"ZN782_HUMAN","ZNF782@ZN782_HUMAN",5.65248649491816,5.40258575823259,5.01346225980656,0.92012681283331,0.144109570659376,-1.06423638349268,3
"ZN783_HUMAN","ZNF783@ZN783_HUMAN",2.84799690655495,3.29278174922785,3.95419631038688,-0.928804712510523,-0.129728399146008,1.05853311165653,1
"ZN784_HUMAN","ZNF784@ZN784_HUMAN",2.65535182861255,3.36457243229586,3.68929916053589,-1.09891432996705,0.242389629179434,0.856524700787619,2
"ZN785_HUMAN","ZNF785@ZN785_HUMAN",3.65535182861255,3.56071495447448,2.37851162325373,0.642582631220063,0.509561060892994,-1.15214369211306,3
"ZN786_HUMAN","ZNF786@ZN786_HUMAN",3.75488750216347,3.49825086752783,3.53605290024021,1.14390563173496,-0.708371030427661,-0.435534601307295,4
"ZN787_HUMAN","ZNF787@ZN787_HUMAN",3.65535182861255,3.73335434061383,4.4594316186373,-0.663065100413781,-0.487160618483276,1.15022571889706,1
"ZN789_HUMAN","ZNF789@ZN789_HUMAN",3.43295940727611,3.56071495447448,3.53605290024021,-1.13542609477313,0.749662731313712,0.385763363459407,2
"ZNF79_HUMAN","ZNF79@ZNF79_HUMAN",3.84799690655495,3.15380533607904,3.53605290024021,0.964594524918652,-1.03199540860203,0.0674008836833749,4
"ZN790_HUMAN","ZNF790@ZN790_HUMAN",3.93545974780529,4.26303440583379,3.68929916053589,-0.0942853135415181,1.04380343644345,-0.949518122901935,3
"ZN791_HUMAN","ZNF791@ZN791_HUMAN",3.43295940727611,3.97269265400426,3.68929916053589,-0.982880421003487,1.01628262352303,-0.0334022025195398,2
"ZN792_HUMAN","ZNF792@ZN792_HUMAN",3.16992500144231,2.56071495447448,2.70043971814109,1.12669259779788,-0.782259164100135,-0.344433433697746,4
"ZN799_HUMAN","ZNF799@ZN799_HUMAN",4.70043971814109,4.43295940727611,3.68929916053589,0.813489211074658,0.302957076579072,-1.11644628765373,3
"ZNF8_HUMAN","ZNF8@ZNF8_HUMAN",3.84799690655495,4.06177619758669,3.95419631038688,-0.997840559504345,1.00214554079939,-0.00430498129504575,2
"ZNF80_HUMAN","ZNF80@ZNF80_HUMAN",2.43295940727611,3.0703893278914,4.0703893278914,-0.918714284721314,-0.146425861104077,1.06514014582539,1
"ZN800_HUMAN","ZNF800@ZN800_HUMAN",3.01792190799726,3.83794324189103,3.95419631038688,-1.14718572126831,0.459690750519474,0.687494970748838,2
"Z804A_HUMAN","ZNF804A@Z804A_HUMAN",2.65535182861255,3.36457243229586,3.53605290024021,-1.13506470252197,0.38389931823986,0.751165384282108,2
"Z804B_HUMAN","ZNF804B@Z804B_HUMAN",2.16992500144231,2.56071495447448,2.70043971814109,-1.11681211366223,0.304343019214521,0.812469094447713,2
"ZN805_HUMAN","ZNF805@ZN805_HUMAN",3.75488750216347,3.67807190511264,3.95419631038688,-0.286496413058529,-0.825482846951758,1.11197926001028,1
"ZNF81_HUMAN","ZNF81@ZNF81_HUMAN",1.84799690655495,3.56071495447448,3.95419631038688,-1.13674067163581,0.392684582022329,0.744056089613484,2
"ZN813_HUMAN","ZNF813@ZN813_HUMAN",3.30742852519225,3.15380533607904,3.82781902461732,-0.346091425613907,-0.780980253211477,1.12707167882538,1
"ZN814_HUMAN","ZNF814@ZN814_HUMAN",8.46352437327118,8.4110872267986,7.82017896241519,0.649181025586087,0.502405857824289,-1.15158688341038,3
"ZN816_HUMAN","ZNF816@ZN816_HUMAN",4.74953426766926,4.76022094646651,4.4594316186373,0.545757262241817,0.608377153559527,-1.15413441580135,3
"ZN821_HUMAN","ZNF821@ZN821_HUMAN",3.43295940727611,2.56071495447448,3.36457243229586,0.646407886174774,-1.15182788283225,0.505419996657474,4
"C9JU45_HUMAN","ZNF823@C9JU45_HUMAN",3.16992500144231,2.88752527074159,3.53605290024021,-0.0858318965079987,-0.954317557077816,1.04014945358581,1
"ZN827_HUMAN","ZNF827@ZN827_HUMAN",2.65535182861255,2.78659636189081,3.53605290024021,-0.709928944372595,-0.433705718994091,1.14363466336669,1
"ZN829_HUMAN","ZNF829@ZN829_HUMAN",2.65535182861255,3.15380533607904,1.96347412397489,0.10785712202301,0.941699447293648,-1.04955656931666,3
"ZNF83_HUMAN","ZNF83@ZNF83_HUMAN",4.09592441999854,2.13750352374994,3.16992500144231,0.981403535126563,-1.01761288523951,0.0362093501129487,4
"ZN830_HUMAN","ZNF830@ZN830_HUMAN",2.84799690655495,3.83794324189103,4.53605290024021,-1.05239829910818,0.114685644276728,0.93771265483145,2
"ZN831_HUMAN","ZNF831@ZN831_HUMAN",1.43295940727611,2.67807190511264,2.94485844580754,-1.13881590809247,0.404108995771711,0.734706912320758,2
"ZN835_HUMAN","ZNF835@ZN835_HUMAN",3.54843662469604,3.0703893278914,2.94485844580754,1.13205493596253,-0.368952059895538,-0.76310287606699,4
"ZN836_HUMAN","ZNF836@ZN836_HUMAN",3.01792190799726,2.88752527074159,3.16992500144231,-0.0509571000064291,-0.973547240689499,1.02450434069593,1
"ZN837_HUMAN","ZNF837@ZN837_HUMAN",2.65535182861255,2.78659636189081,2.37851162325373,0.232961075583536,0.862956470365073,-1.09591754594861,3
"ZN839_HUMAN","ZNF839@ZN839_HUMAN",3.65535182861255,3.0703893278914,3.16992500144231,1.14000844252808,-0.729018570376094,-0.410989872151983,4
